암호화요양기호,요양기관명,교통편명,노선번호,하차지점,방향,거리,비고
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,300,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,330,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,340,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,340-1,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,350,야탑역 2번 출구,우측,50m,일반버스
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,연세플러스내과의원,시내버스,303,삼성생명,구.시청방향,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,위례삼성정형외과의원,지하철,남위례역,3번출구,,1km,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,행복한정신건강의학과의원,지하철,8,수진역,신흥역방향,200,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,성심치과의원,지하철,8호선,신흥역,신흥역3번출구,50M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,분당상아치과의원,시내버스,"51, 33-1",금곡프라자앞,정자동 KT본사방향,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,분당상아치과의원,시내버스,"720, 222",한진아파트앞,정자동 KT본사 방향,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,분당상아치과의원,마을버스,정자역1번출구,109번 버스KFC앞,상록 우성 303동앞,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,위례하늘애한의원,자가용,,우성트램타워,,,"A,B동 주차장 공동사용. 2층에 수협은행있는 건물 주차장 이용하시면 됩니다."
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,분당삼성내과의원,지하철,분당선,오리역,3번출구,100m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정성한의원,지하철,분당선,가천대역 3번출구,모란방면,도보 8분,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정성한의원,지하철,분당선,태평역 1번출구,가천대방면,도보 8분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,정배연공감동의원,지하철,"신분당선, 분당선",정자역 3번출구,킨스타워의 좌측 건물,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,정배연공감동의원,시내버스,"116-1,  220,  250,  300,  380,  390,  520,  820",정자역,3번출구,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,정배연공감동의원,마을버스,"109,  109-1",정자역,3번출구,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,지하철,신분당선,판교역,1번출구 500미터,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,자가용,,,SG타워 2층   삼성자동차 건물,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,마을버스,76,판교역,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,시내버스,340,판교역,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,분당연합의원,마을버스,"3,3-1,76,812","탑마을대우,선경아파트","모란-야탑-판교, 서현",야탑역에서3정거장,판교방면
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,분당연합의원,시내버스,"55-1, 2, 5,116,222",아름마을미래학원앞,모란-야탑-서현,야탑역에서3정거장,서현방면
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,분당연합의원,시내버스,"330,340,340-1,350,380",탑마을대우아파트,상대원-모란-야탑-판교,야탑역에서3정거장,판교방면
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,33,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,33-1,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,17,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,116,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,109-1,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,2-1,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,116,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,77-1,동국대학교분당한방병원,LG상설매장,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,시내버스,51,샛별마을 우방아파트,"샛별중학교 , SK주유소 방향",300m,도보 5분
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,마을버스,115,수내3동 주민센터,"수내고등학교, LG상성매장",150m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,지하철,분당선,서현역,2번출구,200m,"버스 17, 33"
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,지하철,분당선,수내역,1번출구,200m,"버스 17, 33"
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,지하철,분당선,정자역,2번출구,150m,109-1
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,지하철,분당선,미금역,1번출구,100m,"33-1, 77-1, 51(우방Apt)"
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,지하철,분당선,오리역,2번출구,200m,"2-1, 116(3번출구)"
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,82,하이펙스,맞은편,10m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,지하철,신분당선,판교역,1번출구 도보7분,200m,3출구 마을버스 2정류장
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,"602-1, 602-2",하이펙스,맞은편,10m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,"330, 350","봇들육교, 유라컴퍼레이션",맞은편,14m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시외/고속버스,"9414, 101,1002",봇들육교,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,인상흠한의원,지하철,분당선,미금역 6번출구,2001아울렛 방향,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울탑정신건강의학과의원,지하철,분당선,정자역,4번출구,400m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울탑정신건강의학과의원,지하철,신분당선,정자역,5번출구,300m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,박광은한의원,지하철,분당선,수내역,"4번 출구,즉시 우회전",100m,세븐일레븐 건물 4층.
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,뜰에샘의원,지하철,분당선,야탑역,1번출구,150m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,지하철,분당선,정자역,3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,마을버스,7-1,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,마을버스,109,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,시내버스,55-1,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,시내버스,500,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,시내버스,520,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,시내버스,5500-1,정자역 정거장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,자가용,,지하 1~3층 주차장,정자역 3번 출구,바로 앞,던킨 도넛 건물 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,지하철,신분당선,판교역,2번출구 그레이츠판교,50m,건물 지하1층 연결됨
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,지하철,경강선,판교역,2번출구 그레이츠판교,50m,건물 지하1층 연결됨
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,자가용,,그레이츠 판교 지하주차장,분당내곡간 고속화도로에서 건물 지하주차장 연결 (건물기준 동쪽방향),,지하 2층~6층 주차 가능
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시외/고속버스,간선급행  8106,판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시내버스,"일반  55, 101, 103, 310, 340, 341, 360, 370, 380",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시내버스,"일반  380, 390, 521,  누리1, 누리2, 누리3, 누리4",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시외/고속버스,"직행좌석  1005, 1007, 1009, 1101, 1150, 1151",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시외/고속버스,"직행좌석 1500-2, 3000, 3100, 3330, 3500, 4000",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,시외/고속버스,"직행좌석 6003, 7007-1, 9000, 9007-1, 9300, G8110",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,마을버스,"마을  3, 32, 66, 71, 73(맞춤형), 75, 76, 602, 602-1A",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,마을버스,"마을  602-1B, 602-2B, 812",판교역 버스정류장,판교역 인근에서 현대백화점 맞은편에 있는 그레이츠 판교 3층,50~100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,서울용마취통증의학과의원,마을버스,37,풍경채7단지,정거장 바로 앞,16m,배차간격 20분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,서울용마취통증의학과의원,마을버스,73,풍경채7단지,횡단보도 건너편,30m,배차간격 17분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,서울용마취통증의학과의원,마을버스,32,풍경채5단지,하차 후 도로 건너 도보 150m,150m,배차간격 13분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,서울용마취통증의학과의원,시내버스,"310, 340, 380",풍경채5단지 또는 엘포레 4단지,하차 후 도보 150m,150m,배차간격 25분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,서울용마취통증의학과의원,시내버스,"9409, 4103, 9507",풍경채5단지 또는 엘포레 4단지,하차 후 도보 150m,150m,배차간격 35분
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,보스톤치과의원,지하철,8호선,수진역 1번출구,신한타워3층,10m내외,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,서울휴재활의학과의원,지하철,신분당선,5번출구,수내역방향,30m 이내,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,서울휴재활의학과의원,지하철,분당선,4번출구,서현역방향,100m 이내,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,메디원변재광의원,지하철,8호선,4번 출구,출구 나오면1층 감자탕건물   웅지빌딩 메디원의원이 보입니다.,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,메디원변재광의원,시내버스,17 17-1 17-1A 30 51 52  57 70 116-3 331 340 340-1,수진역,내리면 가스 충전소가 보입니다. 충전소 모란방향 두번째 옆건물,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,메디원변재광의원,마을버스,3-6  11-1  811,수진역,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,메디원변재광의원,기타,333  2007,수진역,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,연세고운미소치과의원,지하철,신분당선,미금역,7번 또는 8번출구 (천사의 도시 건물로 바로연결),,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,아이맘치과의원,시내버스,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,아이맘치과의원,자가용,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,서울하이안치과의원,지하철,분당선,정자역,분당선 정자역3번 출구에서 도보 5분거리,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,마음속내과 의원,지하철,분당선,4번출구,분당 방향,30m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,마음속내과 의원,시내버스,"2-1, 3-1, 5, 32, 32-1, 50, 90, 116, 119, 200, 220,",모란역,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,마음속내과 의원,시내버스,"3300, 8414, 8467, 8806, 8810, 8847, 8848, 8860",모란역,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,인본한의원,지하철,수인분당선,태평역,2번출구에서 중앙시장 방향,800m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,인본한의원,자가용,,수정 커뮤니티 센터,중앙파출소 방면,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,마음속내과 의원,시내버스,"500-1, 500-2, 1117, 9607",모란역,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,더그레이스의원,지하철,,수인분당선 수내역,,500m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,분당연세가정의학과의원,마을버스,19번,씨티은행,분당서울대병원,병원 앞,"분당선 오리역 7번출구, 마을버스 19번 승차"
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,베네핏의원,지하철,신분당선,미금역,,,5번출구
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,파티마 요양병원,지하철,8호선,4번출구,주유소 방향 직진,238m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,파티마 요양병원,마을버스,51번,"수진역,성호시장,성일중고입구도착",주유소 방향 직진,246m,"모란역,모란시장입구,풍생중고교승차"
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,파티마 요양병원,마을버스,"551,331,17,340","수진역,성호시장,성일중고입구도착",주유소 방향 직진,246m,"모란역,모란시장입구,풍생중고교승차"
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,파티마 요양병원,마을버스,"30,17-1,70,17-A,52","수진역,성호시장,성일중고입구도착",주유소 방향 직진,246m,"모란역,모란시장입구,풍생중고교승차"
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,지하철,수인분당선,서현역,"4번출구, 분당소방서, 성남교육청 방면",50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,시내버스,누리3,서현역. 분당우체국,이매촌한신. 서현역. AK프라자 방향,바로 앞,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,마을버스,3-1,서현역. 분당우체국,이매촌한신. 서현역. AK프라자 방향,바로 앞,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,마을버스,32,서현역. 분당우체국,이매촌한신. 서현역. AK프라자 방향,바로 앞,
